ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,sector,nace_g_name,nace_g_code,nace_cl_code,nace_cl_name,nace_root_code,nace_root_name,tvc_network,zemp_geopark,se,nw,eu_tour,unwto_oecd_tour
2,0,49390,101,521825,806,8,81461,41450191,1025788049,Július Halát - WOLF,Olšovany,Olšovany 80,4419,31/07/2017,28/01/2005,FALSE,SUSR,17/05/2016 21:55,01/08/2017 02:59,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Olšovany,Olšovany,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,0,56300,101,521825,806,8,1835435,40635392,NULL,Bc. Stanislava Šulterová,Olšovany,Olšovany 50,4419,06/05/2019,15/03/2019,FALSE,SUSR,07/05/2019 02:07,07/05/2019 02:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Olšovany,Olšovany,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
7,0,56101,422,543772,811,8,1877729,51406128,NULL,Van Binh Bui,Somotor,Nová 210/33,7635,03/12/2019,16/11/2019,FALSE,SUSR,04/12/2019 02:08,04/12/2019 02:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Somotor,Somotor,"Zahranič.osoba,fyzická",Foreign physical person,Jedálne,Eating houses,nezistený,unknown,Zahraničné,Foreign,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,4,56101,112,543772,811,8,1774758,51711346,2120761610,TAMIX ABC s.r.o.,Somotor,Obchodná 497/54,7635,30/03/2019,12/05/2018,FALSE,SUSR,06/06/2018 08:37,31/03/2019 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Somotor,Somotor,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,6,56101,107,543772,811,8,570848,40386686,1023738760,Ing. Július Bányácski,Somotor,Staničná ulica 140/51,7635,08/01/2018,07/01/2003,FALSE,SUSR,17/05/2016 22:44,09/01/2018 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Somotor,Somotor,Živ. a SHR roľník,"Entrepreneur,priv.farm.",Jedálne,Eating houses,10-19 zamestnancov,10-19 employees,Súkromné tuzemské,Private inland,10,19,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56300,107,543772,811,8,461731,35480114,1038150487,Ing. Ernest Trella - TREX,Somotor,Staničná 102,7635,31/07/2017,11/02/2000,FALSE,SUSR,17/05/2016 22:33,01/08/2017 09:56,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Somotor,Somotor,Živ. a SHR roľník,"Entrepreneur,priv.farm.",Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,1,56101,101,580252,806,8,1600205,48205320,1120940282,Silvia Hirková,Milhosť,Milhosť 78,4458,31/07/2017,12/06/2015,FALSE,SUSR,17/05/2016 23:46,01/08/2017 18:36,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Milhosť,Milhosť,Živnostník,Entrepreneur,Jedálne,Eating houses,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,1,93110,109,544035,811,8,947369,45537071,1031277159,Igor Šalata,Zemplínske Jastrabie,Hlavná 140/94,7605,11/05/2020,21/04/2010,FALSE,SUSR,17/05/2016 23:10,12/05/2020 20:49,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Zemplínske Jastrabie,Zemplínske Jastrabie,Živ.a sl.povolanie,"Entrep,freelance ocup.",Prevádzka šport.zar.,Operat.of sports facilit,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,TRUE,True,NULL,NULL,sport & recreation industries
2,1,49390,101,521400,806,8,635706,40443817,1030050637,Oto Csizmár,Haniska,Haniska 214,4457,31/07/2017,21/10/1994,FALSE,SUSR,17/05/2016 22:51,01/08/2017 12:16,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Haniska,Haniska,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,0,49320,105,521400,806,8,1778950,51759837,NULL,ERIK BOLT TAXI,Haniska,Haniska 21,4457,03/12/2019,18/04/2019,FALSE,SUSR,04/07/2018 02:25,04/12/2019 02:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Haniska,Haniska,FO-slob.povolanie,Freelance occupation,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,2,56300,112,521400,806,8,1591507,48182109,2120076090,BRAGA GASTRO s.r.o.,Haniska,Haniska 466,4457,03/07/2020,30/05/2015,FALSE,SUSR,17/05/2016 23:45,04/07/2020 05:38,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Haniska,Haniska,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
7,0,56101,422,521400,806,8,1909777,52596893,NULL,Thi Luon Duong,Haniska,Haniska 127,4457,09/06/2020,19/05/2020,FALSE,SUSR,10/06/2020 02:12,10/06/2020 02:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Haniska,Haniska,"Zahranič.osoba,fyzická",Foreign physical person,Jedálne,Eating houses,nezistený,unknown,Zahraničné,Foreign,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
7,0,56101,422,521400,806,8,1912536,52575951,NULL,Thi Nga Nguyen - X,Haniska,Haniska 127,4457,09/06/2020,12/05/2020,FALSE,SUSR,10/06/2020 02:14,10/06/2020 02:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Haniska,Haniska,"Zahranič.osoba,fyzická",Foreign physical person,Jedálne,Eating houses,nezistený,unknown,Zahraničné,Foreign,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,2,56300,101,521400,806,8,1879134,52788580,NULL,Marcel Iglai,Haniska,Haniska 31,4457,30/10/2020,14/11/2019,FALSE,SUSR,04/12/2019 02:09,31/10/2020 06:49,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Haniska,Haniska,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,1,93290,101,521400,806,8,1706758,50942204,NULL,Marek Szunyog,Haniska,Haniska 498,4457,05/02/2019,01/06/2017,FALSE,SUSR,13/07/2017 17:43,06/02/2019 03:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Haniska,Haniska,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Amusement and recreation activities,R93.2,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
2,0,93290,111,521400,806,8,10046,697729,2021198531,"Oravec & Zajac, verejná obchodná spoločnosť, Haniska v skratke: O & Z v.o.s.",Haniska,Haniska 350,4457,06/05/2019,10/04/1991,FALSE,SUSR,17/05/2016 20:37,07/05/2019 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Haniska,Haniska,Ver. obch. spol.,Public commercial comp.,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Amusement and recreation activities,R93.2,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
2,0,93110,112,521400,806,8,540358,36217441,2021699372,ZANZI s.r.o.,Haniska,Haniska 429,4457,31/07/2017,20/11/2002,FALSE,SUSR,17/05/2016 22:41,01/08/2017 10:57,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Haniska,Haniska,Spol. s r. o.,Limited liability comp.,Prevádzka šport.zar.,Operat.of sports facilit,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
2,0,56101,112,559687,806,8,1522777,47587687,2023987724,INBRUK s.r.o.,Kechnec,Kechnec 205,4458,31/07/2017,10/12/2013,FALSE,SUSR,17/05/2016 23:38,01/08/2017 17:37,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kechnec,Kechnec,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,90040,112,559687,806,8,1127167,46106014,2023253320,PHR s.r.o.,Kechnec,Kechnec 124,4458,31/07/2017,28/04/2011,FALSE,SUSR,17/05/2016 23:21,01/08/2017 15:48,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kechnec,Kechnec,Spol. s r. o.,Limited liability comp.,Prevádzka kultúr.zariad.,Artistic creation,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,"Creative, arts and entertainment activities",R90.0,R90,"Creative, arts and entertainment activities",R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,culture industries
2,0,56101,101,559687,806,8,932902,46182250,1071870855,Peter Prokop,Kechnec,Kechnec 105,4458,06/10/2017,16/05/2011,FALSE,SUSR,17/05/2016 23:09,07/10/2017 02:29,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kechnec,Kechnec,Živnostník,Entrepreneur,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56300,101,559687,806,8,49554,32562632,NULL,Júlia Horváthová NONSTOP-JÚLIA,Kechnec,Kechnec 51,4458,09/09/2020,04/12/1991,FALSE,SUSR,17/05/2016 21:51,10/09/2020 02:02,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kechnec,Kechnec,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
6,0,93190,701,526118,608,6,605868,42005710,NULL,Technické športy základná organizácia,Rákoš,Rákoš 6,4961,31/07/2017,17/05/2006,FALSE,SUSR,17/05/2016 22:47,01/08/2017 11:52,FALSE,NULL,NULL,Banskobystrický kraj,Reg.of Banská Bystrica,Revúca,Revúca,Rákoš,Rákoš,"Združenie (zväz,spolok)",Association,Ost.športové čin.,Other sports activities,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
2,2,56109,101,528561,811,8,47307,33161399,1023749001,Vincent Furik,Malý Kamenec,Hlavná 113,7636,31/07/2017,17/02/1994,FALSE,SUSR,17/05/2016 21:51,01/08/2017 02:33,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Malý Kamenec,Malý Kamenec,Živnostník,Entrepreneur,Ost.účelové stravovanie,Other purpose consume,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,1,49390,112,522198,806,8,1609634,50097041,2120192415,"OBERLE SK, s.r.o.",Vyšná Myšľa,Cintorínska 247/16,4415,22/10/2019,04/02/2016,FALSE,SUSR,17/05/2016 23:46,29/10/2019 11:21,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Vyšná Myšľa,Vyšná Myšľa,Spol. s r. o.,Limited liability comp.,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,0,56101,112,522198,806,8,1538511,47699485,2024057310,CAIRO RESTAURANT s.r.o.,Vyšná Myšľa,Hlavná 92,4415,14/02/2018,05/03/2014,FALSE,SUSR,17/05/2016 23:39,15/02/2018 02:56,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Vyšná Myšľa,Vyšná Myšľa,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,4,55200,112,521507,806,8,1726721,51158451,2120615882,LEBOJA s.r.o.,Kalša,Kalša 220,4418,04/04/2019,13/10/2017,FALSE,SUSR,04/11/2017 19:07,05/04/2019 02:11,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kalša,Kalša,Spol. s r. o.,Limited liability comp.,Turistické ubytovanie,Holliday accommodation,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,SK HOBO CORE,Holiday and other short-stay accommodation,I55.2,I55,Accommodation,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,primary tourism industry,tourism accommodation services
2,1,56101,112,521507,806,8,1580978,48046205,2120005415,"Bastili, s.r.o.",Kalša,Kalša 331,4418,05/06/2018,14/02/2015,FALSE,SUSR,17/05/2016 21:10,06/06/2018 07:32,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kalša,Kalša,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,1,56109,101,521507,806,8,60434,41449363,1044427846,Boris Lendacký,Kalša,Kalša 220,4418,31/07/2017,02/12/2004,FALSE,SUSR,17/05/2016 21:53,01/08/2017 02:43,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kalša,Kalša,Živnostník,Entrepreneur,Ost.účelové stravovanie,Other purpose consume,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,93290,101,521507,806,8,1831779,52270777,NULL,Dávid Onda,Kalša,Kalša 73,4418,04/04/2019,28/02/2019,FALSE,SUSR,05/04/2019 02:15,05/04/2019 02:15,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Kalša,Kalša,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Amusement and recreation activities,R93.2,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
2,0,49390,101,528366,811,8,1693031,50635336,NULL,Ludvik Kuchyňa,Hraň,Ulica SNP 168/42,7603,31/07/2017,01/01/2017,FALSE,SUSR,17/05/2017 02:08,01/08/2017 19:48,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Hraň,Hraň,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,TRUE,True,NULL,partialy tourism industry,individual transportation industries
2,0,56109,101,528366,811,8,1207586,46768327,1085295695,Miroslav Drapák - BEST KEBAB,Hraň,Lipová ulica 378/38,7603,03/06/2019,15/03/2019,FALSE,SUSR,17/05/2016 23:27,04/06/2019 02:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Hraň,Hraň,Živnostník,Entrepreneur,Ost.účelové stravovanie,Other purpose consume,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56300,101,528366,811,8,1607138,48286818,1121200245,Matúš Karička - MATELLA KEBAB,Hraň,Ulica Sovietskej armády 201/26,7603,08/01/2021,10/12/2020,FALSE,SUSR,17/05/2016 23:46,09/01/2021 06:50,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Hraň,Hraň,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
6,0,93190,701,528366,811,8,744215,42108969,2023210387,Návrat koní,Hraň,SNP 311/136,7603,31/07/2017,21/10/2009,FALSE,SUSR,17/05/2016 23:01,01/08/2017 13:41,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Hraň,Hraň,"Združenie (zväz,spolok)",Association,Ost.športové čin.,Other sports activities,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,TRUE,True,NULL,NULL,sport & recreation industries
2,0,49390,101,521973,806,8,1799426,52033627,NULL,Barnabáš Šivák,Seňa,Seňa 152,4458,05/11/2018,22/10/2018,FALSE,SUSR,06/11/2018 02:11,06/11/2018 02:11,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Seňa,Seňa,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,0,56300,101,521973,806,8,261012,40912604,1030841460,Oľga Moničová,Seňa,Seňa 74,4458,31/07/2017,17/12/2003,FALSE,SUSR,17/05/2016 22:13,01/08/2017 07:22,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Seňa,Seňa,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,2,56300,112,521973,806,8,781212,44691114,2022823132,U DONIHO s.r.o.,Seňa,Seňa 183,4458,30/10/2020,07/05/2009,FALSE,SUSR,17/05/2016 23:04,31/10/2020 04:27,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Seňa,Seňa,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56109,101,521973,806,8,1796074,51982404,1072841539,Július Ficzere - MENSE,Seňa,Seňa 134,4458,28/03/2019,25/09/2018,FALSE,SUSR,05/10/2018 02:06,28/03/2019 22:31,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Seňa,Seňa,Živnostník,Entrepreneur,Ost.účelové stravovanie,Other purpose consume,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,90020,112,521973,806,8,1930944,53220145,NULL,"SMILE L.L.C., s.r.o.",Seňa,Seňa 83,4458,30/10/2020,29/08/2020,FALSE,SUSR,31/10/2020 06:53,31/10/2020 06:53,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Seňa,Seňa,Spol. s r. o.,Limited liability comp.,Podpor.scénické čin.,Supp.act.to perform.arts,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,"Creative, arts and entertainment activities",R90.0,R90,"Creative, arts and entertainment activities",R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,culture industries
2,2,56300,112,521973,806,8,1555202,47837977,2024122815,EUFIA s.r.o.,Seňa,Seňa 145,4458,03/07/2020,23/07/2014,FALSE,SUSR,17/05/2016 23:41,04/07/2020 05:28,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Seňa,Seňa,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,2,56101,112,521973,806,8,524639,36727741,2022305164,SUNNY RELAX s.r.o.,Seňa,Seňa 291,4458,05/08/2019,20/01/2007,FALSE,SUSR,17/05/2016 22:39,06/08/2019 02:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Seňa,Seňa,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,1,56101,101,521973,806,8,1593447,48156256,1082283257,Ladislav Labanc,Seňa,Seňa 432,4458,31/07/2017,15/05/2015,FALSE,SUSR,17/05/2016 23:45,01/08/2017 18:29,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Seňa,Seňa,Živnostník,Entrepreneur,Jedálne,Eating houses,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,2,93110,101,521973,806,8,800146,32563752,1031721262,František Krivda,Seňa,Seňa 171,4458,05/11/2018,19/03/1996,FALSE,SUSR,17/05/2016 23:06,06/11/2018 02:05,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Seňa,Seňa,Živnostník,Entrepreneur,Prevádzka šport.zar.,Operat.of sports facilit,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
2,0,49390,109,521345,806,8,529592,43584594,1078313203,Štefan Tkáč,Družstevná pri Hornáde,Košická 381/3,4431,11/05/2020,01/10/2014,FALSE,SUSR,17/05/2016 22:40,12/05/2020 19:44,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Družstevná pri Hornáde,Družstevná pri Hornáde,Živ.a sl.povolanie,"Entrep,freelance ocup.",Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,NULL,True,partialy tourism industry,individual transportation industries
