mun_id,mun_name,yr,gender_name_en,age_g_id,age_g_name_en,val,meta
SK0426522082,Trebejov,2015,Total,Spolu,Total,199,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Total,Y55-59,From 55 to 59 years,16,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Total,Y15-19,From 15 to 19 years,12,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Total,Y45-49,From 45 to 49 years,15,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Total,Y5-9,From 5 to 9 years,10,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Total,Y25-29,From 25 to 29 years,11,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Total,Y40-44,From 40 to 44 years,17,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Total,Y60-64,From 60 to 64 years,16,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Total,Y30-34,From 30 to 34 years,8,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Total,Y35-39,From 35 to 39 years,23,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Total,Y20-24,From 20 to 24 years,9,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Total,Y50-54,From 50 to 54 years,9,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Total,Y_GE65,65 years or over,34,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Y_LE4,4 years or less,2,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Y10-14,From 10 to 14 years,9,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Spolu,Total,104,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Y55-59,From 55 to 59 years,8,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Y15-19,From 15 to 19 years,11,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Y45-49,From 45 to 49 years,10,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Y5-9,From 5 to 9 years,7,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Y25-29,From 25 to 29 years,7,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Y40-44,From 40 to 44 years,7,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Y60-64,From 60 to 64 years,8,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Y30-34,From 30 to 34 years,5,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Y35-39,From 35 to 39 years,8,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Y20-24,From 20 to 24 years,5,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Y50-54,From 50 to 54 years,4,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Men,Y_GE65,65 years or over,13,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Y_LE4,4 years or less,5,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Y10-14,From 10 to 14 years,3,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Spolu,Total,95,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Y55-59,From 55 to 59 years,8,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Y15-19,From 15 to 19 years,1,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Y45-49,From 45 to 49 years,5,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Y5-9,From 5 to 9 years,3,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Y25-29,From 25 to 29 years,4,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Y40-44,From 40 to 44 years,10,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Y60-64,From 60 to 64 years,8,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Y30-34,From 30 to 34 years,3,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Y35-39,From 35 to 39 years,15,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Y20-24,From 20 to 24 years,4,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Y50-54,From 50 to 54 years,5,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2015,Women,Y_GE65,65 years or over,21,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Y_LE4,4 years or less,5,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Y10-14,From 10 to 14 years,10,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Spolu,Total,208,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Y55-59,From 55 to 59 years,10,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Y15-19,From 15 to 19 years,13,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Y45-49,From 45 to 49 years,19,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Y5-9,From 5 to 9 years,10,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Y25-29,From 25 to 29 years,11,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Y40-44,From 40 to 44 years,23,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Y60-64,From 60 to 64 years,15,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Y30-34,From 30 to 34 years,10,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Y35-39,From 35 to 39 years,10,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Y20-24,From 20 to 24 years,13,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Y50-54,From 50 to 54 years,15,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Total,Y_GE65,65 years or over,44,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Y_LE4,4 years or less,4,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Y10-14,From 10 to 14 years,7,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Spolu,Total,107,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Y55-59,From 55 to 59 years,5,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Y15-19,From 15 to 19 years,9,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Y45-49,From 45 to 49 years,8,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Y5-9,From 5 to 9 years,3,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Y25-29,From 25 to 29 years,6,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Y40-44,From 40 to 44 years,7,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Y60-64,From 60 to 64 years,7,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Y30-34,From 30 to 34 years,7,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Y35-39,From 35 to 39 years,5,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Y20-24,From 20 to 24 years,12,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Y50-54,From 50 to 54 years,10,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Men,Y_GE65,65 years or over,17,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Y_LE4,4 years or less,1,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Y10-14,From 10 to 14 years,3,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Spolu,Total,101,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Y55-59,From 55 to 59 years,5,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Y15-19,From 15 to 19 years,4,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Y45-49,From 45 to 49 years,11,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Y5-9,From 5 to 9 years,7,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Y25-29,From 25 to 29 years,5,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Y40-44,From 40 to 44 years,16,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Y60-64,From 60 to 64 years,8,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Y30-34,From 30 to 34 years,3,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Y35-39,From 35 to 39 years,5,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Y20-24,From 20 to 24 years,1,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Y50-54,From 50 to 54 years,5,Permanently living population on 31 December (Person)
SK0426522082,Trebejov,2020,Women,Y_GE65,65 years or over,27,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Y_LE4,4 years or less,1643,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Y10-14,From 10 to 14 years,2032,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Spolu,Total,22766,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Y55-59,From 55 to 59 years,731,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Y15-19,From 15 to 19 years,2302,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Y45-49,From 45 to 49 years,1736,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Y5-9,From 5 to 9 years,1758,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Y25-29,From 25 to 29 years,1797,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Y40-44,From 40 to 44 years,1943,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Y60-64,From 60 to 64 years,656,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Y30-34,From 30 to 34 years,1547,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Y35-39,From 35 to 39 years,1783,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Y20-24,From 20 to 24 years,2035,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Y50-54,From 50 to 54 years,1149,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Total,Y_GE65,65 years or over,1654,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Y_LE4,4 years or less,822,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Y10-14,From 10 to 14 years,1021,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Spolu,Total,11043,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Y55-59,From 55 to 59 years,318,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Y15-19,From 15 to 19 years,1234,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Y45-49,From 45 to 49 years,906,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Y5-9,From 5 to 9 years,893,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Y25-29,From 25 to 29 years,878,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Y40-44,From 40 to 44 years,947,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Y60-64,From 60 to 64 years,276,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Y30-34,From 30 to 34 years,765,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Y35-39,From 35 to 39 years,839,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Y20-24,From 20 to 24 years,993,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Y50-54,From 50 to 54 years,561,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Men,Y_GE65,65 years or over,590,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Y_LE4,4 years or less,821,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Y10-14,From 10 to 14 years,1011,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Spolu,Total,11723,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Y55-59,From 55 to 59 years,413,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Y15-19,From 15 to 19 years,1068,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Y45-49,From 45 to 49 years,830,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Y5-9,From 5 to 9 years,865,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Y25-29,From 25 to 29 years,919,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Y40-44,From 40 to 44 years,996,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Y60-64,From 60 to 64 years,380,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Y30-34,From 30 to 34 years,782,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Y35-39,From 35 to 39 years,944,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Y20-24,From 20 to 24 years,1042,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Y50-54,From 50 to 54 years,588,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2000,Women,Y_GE65,65 years or over,1064,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Y_LE4,4 years or less,1631,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Y10-14,From 10 to 14 years,1654,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Spolu,Total,23152,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Y55-59,From 55 to 59 years,1098,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Y15-19,From 15 to 19 years,2023,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Y45-49,From 45 to 49 years,1830,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Y5-9,From 5 to 9 years,1542,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Y25-29,From 25 to 29 years,2005,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Y40-44,From 40 to 44 years,1716,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Y60-64,From 60 to 64 years,682,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Y30-34,From 30 to 34 years,1770,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Y35-39,From 35 to 39 years,1527,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Y20-24,From 20 to 24 years,2220,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Y50-54,From 50 to 54 years,1629,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Total,Y_GE65,65 years or over,1825,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Y_LE4,4 years or less,860,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Y10-14,From 10 to 14 years,856,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Spolu,Total,11228,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Y55-59,From 55 to 59 years,514,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Y15-19,From 15 to 19 years,1016,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Y45-49,From 45 to 49 years,882,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Y5-9,From 5 to 9 years,753,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Y25-29,From 25 to 29 years,980,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Y40-44,From 40 to 44 years,813,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Y60-64,From 60 to 64 years,281,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Y30-34,From 30 to 34 years,869,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Y35-39,From 35 to 39 years,753,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Y20-24,From 20 to 24 years,1173,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Y50-54,From 50 to 54 years,825,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Men,Y_GE65,65 years or over,653,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Y_LE4,4 years or less,771,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Y10-14,From 10 to 14 years,798,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Spolu,Total,11924,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Y55-59,From 55 to 59 years,584,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Y15-19,From 15 to 19 years,1007,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Y45-49,From 45 to 49 years,948,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Y5-9,From 5 to 9 years,789,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Y25-29,From 25 to 29 years,1025,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Y40-44,From 40 to 44 years,903,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Y60-64,From 60 to 64 years,401,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Y30-34,From 30 to 34 years,901,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Y35-39,From 35 to 39 years,774,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Y20-24,From 20 to 24 years,1047,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Y50-54,From 50 to 54 years,804,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2005,Women,Y_GE65,65 years or over,1172,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Y_LE4,4 years or less,1705,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Y10-14,From 10 to 14 years,1507,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Spolu,Total,23521,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Y55-59,From 55 to 59 years,1537,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Y15-19,From 15 to 19 years,1648,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Y45-49,From 45 to 49 years,1649,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Y5-9,From 5 to 9 years,1600,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Y25-29,From 25 to 29 years,2157,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Y40-44,From 40 to 44 years,1500,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Y60-64,From 60 to 64 years,1008,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Y30-34,From 30 to 34 years,1871,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Y35-39,From 35 to 39 years,1711,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Y20-24,From 20 to 24 years,1959,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Y50-54,From 50 to 54 years,1772,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Total,Y_GE65,65 years or over,1897,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Y_LE4,4 years or less,877,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Y10-14,From 10 to 14 years,736,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Spolu,Total,11415,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Y55-59,From 55 to 59 years,772,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Y15-19,From 15 to 19 years,844,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Y45-49,From 45 to 49 years,767,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Y5-9,From 5 to 9 years,840,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Y25-29,From 25 to 29 years,1132,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Y40-44,From 40 to 44 years,743,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Y60-64,From 60 to 64 years,450,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Y30-34,From 30 to 34 years,936,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Y35-39,From 35 to 39 years,837,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Y20-24,From 20 to 24 years,982,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Y50-54,From 50 to 54 years,847,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Men,Y_GE65,65 years or over,652,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Y_LE4,4 years or less,828,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Y10-14,From 10 to 14 years,771,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Spolu,Total,12106,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Y55-59,From 55 to 59 years,765,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Y15-19,From 15 to 19 years,804,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Y45-49,From 45 to 49 years,882,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Y5-9,From 5 to 9 years,760,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Y25-29,From 25 to 29 years,1025,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Y40-44,From 40 to 44 years,757,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Y60-64,From 60 to 64 years,558,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Y30-34,From 30 to 34 years,935,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Y35-39,From 35 to 39 years,874,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Y20-24,From 20 to 24 years,977,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Y50-54,From 50 to 54 years,925,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2010,Women,Y_GE65,65 years or over,1245,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Y_LE4,4 years or less,1554,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Y10-14,From 10 to 14 years,1686,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Spolu,Total,24500,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Y55-59,From 55 to 59 years,1689,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Y15-19,From 15 to 19 years,1637,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Y45-49,From 45 to 49 years,1506,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Y5-9,From 5 to 9 years,1730,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Y25-29,From 25 to 29 years,1995,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Y40-44,From 40 to 44 years,1727,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Y60-64,From 60 to 64 years,1418,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Y30-34,From 30 to 34 years,2038,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Y35-39,From 35 to 39 years,1833,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Y20-24,From 20 to 24 years,1696,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Y50-54,From 50 to 54 years,1581,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Total,Y_GE65,65 years or over,2410,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Y_LE4,4 years or less,803,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Y10-14,From 10 to 14 years,892,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Spolu,Total,11950,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Y55-59,From 55 to 59 years,793,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Y15-19,From 15 to 19 years,799,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Y45-49,From 45 to 49 years,746,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Y5-9,From 5 to 9 years,882,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Y25-29,From 25 to 29 years,996,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Y40-44,From 40 to 44 years,834,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Y60-64,From 60 to 64 years,700,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Y30-34,From 30 to 34 years,1078,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Y35-39,From 35 to 39 years,936,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Y20-24,From 20 to 24 years,866,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Y50-54,From 50 to 54 years,729,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Men,Y_GE65,65 years or over,896,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Women,Y_LE4,4 years or less,751,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Women,Y10-14,From 10 to 14 years,794,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Women,Spolu,Total,12550,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Women,Y55-59,From 55 to 59 years,896,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Women,Y15-19,From 15 to 19 years,838,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Women,Y45-49,From 45 to 49 years,760,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Women,Y5-9,From 5 to 9 years,848,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Women,Y25-29,From 25 to 29 years,999,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Women,Y40-44,From 40 to 44 years,893,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Women,Y60-64,From 60 to 64 years,718,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Women,Y30-34,From 30 to 34 years,960,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Women,Y35-39,From 35 to 39 years,897,Permanently living population on 31 December (Person)
SK042B528099,Trebišov,2015,Women,Y20-24,From 20 to 24 years,830,Permanently living population on 31 December (Person)
